Stnmr,x,y,Category,Sequence,Category_Bool,Length,QLev,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Param14,Param15,Param16,Param17,Param18,Param19,Param20,Param21,Param22,Param23,Param24,Param25,Param26,Param27,Param28,Param29,Param30,Param31,Param32,Param33,Param34,Param35,Param36,Param37,Param38,Param39,Param40,Param41,Param42,Param43,Param44,Param45,Param46,Param47,Param48,Param49,Param50,Param51,Param52,Param53,Param54,Param55,Param56,Param57,Param58,Param59,Param60,Param61,Param62,Param63,Param64,Param65,Param66,Param67,Param68,Param69,Param70,Param71,Param72,Param73,Param74,Param75,Param76,Param77,Param78,Param79,Param80,Param81,Param82,Param83,Param84,Param85,Param86,Param87,Param88,Param89,Param90,Param91,Param92,Delta_Param_1,Delta_Param_2,Delta_Param_3,Delta_Param_4,Delta_Param_5,Delta_Param_6,Delta_Param_7,Delta_Param_8,Delta_Param_9,Delta_Param_10,Delta_Param_11,Delta_Param_12,Delta_Param_13,Delta_Param_14,Delta_Param_15,Delta_Param_16,Delta_Param_17,Delta_Param_18,Delta_Param_19,Delta_Param_20,Delta_Param_21,Delta_Param_22,Delta_Param_23,Delta_Param_24,Delta_Param_25,Delta_Param_26,Delta_Param_27,Delta_Param_28,Delta_Param_29,Delta_Param_30,Delta_Param_31,Delta_Param_32,Delta_Param_33,Delta_Param_34,Delta_Param_35,Delta_Param_36,Delta_Param_37,Delta_Param_38,Delta_Param_39,Delta_Param_40,Delta_Param_41,Delta_Param_42,Delta_Param_43,Delta_Param_44,Delta_Param_45,Delta_Param_46,Delta_Param_47,Delta_Param_48,Delta_Param_49,Delta_Param_50,Delta_Param_51,Delta_Param_52,Delta_Param_53,Delta_Param_54,Delta_Param_55,Delta_Param_56,Delta_Param_57,Delta_Param_58,Delta_Param_59,Delta_Param_60,Delta_Param_61,Delta_Param_62,Delta_Param_63,Delta_Param_64,Delta_Param_65,Num_Fail_M1,SumOfDeviation_M1,Category_M1,SubCategory_M1,Outlier_M1,Category1_M1,OutBand_M1,Category1_M2,Category1_M2,Outband_M2,Outlier_M2,Threshold_M2,Weight_M2,HardBin_2_GDBN,Edge_M2
8,59,29,1,A_23,TRUE,62751,0.2545,20.93231,21.1901,22.5851,33.25915,25.09006,9.104578,0.4038284,2.653039,6.713815,1.698289,1.161763,0.0611225,0.1037954,0.0699872,8.703223,0.0308108,88.26558,17.22668,0.8651435,0.106541,0.1115072,0.0356903,0.9149506,21.04995,20.56273,21.95389,33.76963,26.22797,9.104578,0.4038284,2.653039,6.713815,1.698289,2.285141,0.0611225,0.1037954,0.0699872,8.703223,0.0308108,122.4246,24.86967,0.8651435,0.106541,0.07226,0.0356903,0.9149506,30.65701,27.73832,34.89359,38.71741,57.85388,9.104578,0.4038284,2.653039,6.713815,1.690374,1.145941,0.0611225,0.1037954,0.0699872,8.703223,0.0308108,88.26558,17.1483,0.8651435,0.106541,0.1115072,0.0356903,0.9149506,20.5794,20.8372,21.75664,33.02354,27.16968,9.104578,0.4038284,2.653039,6.713815,2.299841,1.153852,0.0611225,0.1037954,0.0699872,8.703223,0.0308108,122.4638,24.86967,0.8651435,0.106541,0.1115072,0.0356903,0.9149506,-0.1176372,0.6273743,0.6312057,-0.510484,-1.137905,0,0,0,0,0,-1.123378,0,0,0,0,0,-34.15899,-7.642986,0,0,0.0392472,0,0,-9.724699,-6.54822,-12.30849,-5.458266,-32.76381,0,0,0,0,0.00791508,0.01582224,0,0,0,0,0,0,0.07838942,0,0,0,0,0,0.3529135,0.3528967,0.8284561,0.2356097,-2.079619,0,0,0,0,-0.6015529,0.00791112,0,0,0,0,0,-34.19825,-7.642986,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8020833,1,FALSE
3,58,26,1,A_23,TRUE,64964,0.2545,11.69043,10.39417,23.63819,24.72612,42.20875,8.74617,0.3974869,2.608981,5.743068,1.697398,1.141702,0.0692212,0.103904,0.0810892,7.877792,0.1016304,87.97276,16.9347,0.7291775,0.0616256,0.1143625,0.0889606,0.96106,11.80868,11.06268,24.22654,24.92265,41.06835,8.74617,0.3974869,2.608981,5.743068,1.697398,2.288935,0.0692212,0.103904,0.0810892,7.917156,0.1016304,122.0527,24.64046,0.7291775,0.0616256,0.1143625,0.0889606,0.96106,14.88316,17.23654,27.44284,34.00245,69.49953,8.74617,0.3974869,2.569534,5.743068,1.689482,1.13379,0.0692212,0.103904,0.0810892,7.877792,0.1016304,87.97276,16.81615,0.7291775,0.0616256,0.1143625,0.0889606,0.96106,11.49334,11.77051,24.34421,25.70878,39.65269,8.74617,0.3974869,2.569534,5.743068,2.306952,1.13379,0.029765,0.103904,0.0810892,7.917156,0.1016304,122.0922,24.64046,0.7291775,0.0616256,0.1143625,0.0889606,0.96106,-0.1182491,-0.668508,-0.5883481,-0.1965333,1.140393,0,0,0,0,0,-1.147233,0,0,0,-0.0393642,0,-34.07995,-7.705756,0,0,0,0,0,-3.192728,-6.842376,-3.80465,-9.276334,-27.29079,0,0,0.03944733,0,0.00791624,0.00791193,0,0,0,0,0,0,0.1185518,0,0,0,0,0,0.1970818,-1.37634,-0.706017,-0.9826627,2.556052,0,0,0.03944733,0,-0.6095535,0.00791193,0.0394562,0,0,-0.0393642,0,-34.11948,-7.705756,0,0,0,1,3,FALSE,TRUE,FALSE,3,TRUE,FALSE,FALSE,0.5,0.6822915,1,FALSE
4,58,25,1,A_23,TRUE,64964,0.2545,13.91024,12.94113,16.84276,22.4263,46.49498,8.716108,0.4138111,2.704325,5.788363,1.744179,1.220734,0.0913428,0.1129428,0.1016015,9.01317,0.0827614,88.36374,17.19993,0.867791,0.128169,0.1019616,0.0549968,0.9002151,13.04661,13.92345,16.80337,21.59974,47.8331,8.716108,0.4138111,2.704325,5.788363,1.73626,2.446601,0.0913428,0.1129428,0.1016015,9.052392,0.0827614,122.6738,24.99457,0.8282925,0.128169,0.1019616,0.0549968,0.9002151,18.8172,19.22801,22.47676,28.84199,77.31104,8.716108,0.4138111,2.704325,5.788363,1.73626,1.212825,0.0913428,0.1129428,0.1016015,9.01317,0.0827614,88.403,17.08183,0.8282925,0.128169,0.1019616,0.0549968,0.9002151,13.28215,12.62678,17.35495,20.93061,48.77765,8.716108,0.4138111,2.665013,5.788363,2.361915,1.212825,0.0913428,0.1129428,0.1016015,9.052392,0.0827614,122.7131,25.03394,0.867791,0.128169,0.1019616,0.0549968,0.9002151,0.8636257,-0.9823256,0.03939681,0.8265618,-1.338121,0,0,0,0,0.00791973,-1.225867,0,0,0,-0.0392217,0,-34.3101,-7.794647,0.0394985,0,0,0,0,-4.906963,-6.28688,-5.634001,-6.415697,-30.81606,0,0,0,0,0.00791973,0.00790879,0,0,0,0,0,-0.0392571,0.118101,0.0394985,0,0,0,0,0.6280914,0.3143437,-0.5121827,1.495684,-2.282672,0,0,0.03931252,0,-0.6177358,0.00790879,0,0,0,-0.0392217,0,-34.34935,-7.834013,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.5885416,1,FALSE
5,59,28,1,A_23,TRUE,64964,0.2545,17.02251,12.81778,18.06906,23.41176,43.5808,8.792435,0.41661,2.631299,5.773696,1.700159,1.148315,0.1247174,0.0435,0.061384,7.8446,0.0714226,87.04348,16.78022,0.8153251,0.047192,0.1482725,0.0429358,0.954233,17.02251,12.73883,17.91084,22.89711,44.71932,8.753261,0.37708,2.631299,5.773696,1.692239,2.305203,0.1247174,0.0435,0.1006208,7.88387,0.0714226,120.9575,24.422,0.8153251,0.047192,0.1482725,0.0429358,0.954233,19.50876,25.52773,29.77746,28.24152,71.61215,8.753261,0.37708,2.631299,5.773696,1.692239,1.148315,0.1247174,0.08301,0.1006208,7.8446,0.0714226,87.04348,16.66205,0.8153251,0.047192,0.1482725,0.0429358,0.954233,16.98305,12.97566,17.91084,23.68888,43.50228,8.753261,0.37708,2.631299,5.813216,2.302067,1.148315,0.1247174,0.0435,0.061384,7.8446,0.0714226,120.9969,24.422,0.8153251,0.047192,0.1482725,0.0429358,0.954233,0,0.07894356,0.1582205,0.514647,-1.138527,0.03917422,0.03953002,0,0,0.00791985,-1.156888,0,0,-0.0392368,-0.0392702,0,-33.91401,-7.641777,0,0,0,0,0,-2.486246,-12.70995,-11.7084,-4.829761,-28.03135,0.03917422,0.03953002,0,0,0.00791985,0,0,-0.03951,-0.0392368,0,0,0,0.1181718,0,0,0,0,0,0.03946386,-0.1578871,0.1582205,-0.2771169,0.07851794,0.03917422,0.03953002,0,-0.0395202,-0.6019077,0,0,0,0,0,0,-33.95341,-7.641777,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.7864581,1,FALSE
6,59,27,1,A_23,TRUE,64964,0.2545,10.74651,8.397814,16.28261,22.30031,50.92488,8.611905,0.4384616,2.619367,6.357689,1.701237,1.108099,0.0915599,0.099653,0.0776256,7.886814,0.16663,87.40829,16.55138,0.8046976,0.0602565,0.1140818,0.1431028,0.9281412,10.43215,9.263806,16.36118,23.08363,49.86216,8.57265,0.4384616,2.619367,6.357689,1.69332,2.223661,0.0522006,0.099653,0.0776256,7.886814,0.16663,121.4367,24.11022,0.8046976,0.0602565,0.1140818,0.1431028,0.9281412,15.61902,14.02677,19.15037,20.34201,90.32424,8.611905,0.4384616,2.619367,6.357689,1.69332,1.092275,0.0522006,0.099653,0.0776256,7.926156,0.16663,87.44749,16.47305,0.8046976,0.0602565,0.07468411,0.1431028,0.9281412,10.43215,8.791447,16.98973,22.5353,50.17704,8.57265,0.4384616,2.619367,6.357689,2.302947,1.092275,0.0522006,0.099653,0.0776256,7.926156,0.1273,121.4367,24.11022,0.8046976,0.0602565,0.07468411,0.1037266,0.9281412,0.3143558,-0.8659922,-0.0785682,-0.7833187,1.062717,0.03925525,0,0,0,0.00791729,-1.115562,0.0393593,0,0,0,0,-34.02837,-7.558845,0,0,0,0,0,-4.872519,-5.628952,-2.867768,1.958296,-39.39936,0,0,0,0,0.00791729,0.01582352,0.0393593,0,0,-0.0393419,0,-0.0391975,0.07832982,0,0,0.0393977,0,0,0.3143558,-0.3936328,-0.7071197,-0.234995,0.7478371,0.03925525,0,0,0,-0.6017102,0.01582352,0.0393593,0,0,-0.0393419,0.03933,-34.02837,-7.558845,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.7135416,1,FALSE
7,59,26,1,A_23,TRUE,64964,0.2545,15.34873,14.95945,15.05758,26.31333,37.66099,8.536279,0.4514748,2.545882,5.764684,1.698852,1.168829,0.105011,0.0750487,0.1093796,8.461878,0.0654382,87.92419,16.80301,0.791852,0.0736916,0.0796377,0.081788,0.9149561,15.624,14.48692,14.46899,27.33555,37.81808,8.536279,0.4121842,2.545882,5.764684,1.690927,2.341491,0.0655991,0.0750487,0.1093796,8.461878,0.0654382,122.0882,24.63741,0.791852,0.0736916,0.0796377,0.081788,0.9149561,19.79243,18.85781,26.08376,29.45861,62.08812,8.536279,0.4121842,2.545882,5.764684,1.698852,1.152982,0.0655991,0.0750487,0.1093796,8.461878,0.0261628,87.92419,16.72467,0.791852,0.0736916,0.0796377,0.081788,0.9149561,14.95548,14.36879,14.11584,27.2176,38.99624,8.536279,0.4121842,2.545882,5.80402,2.309023,1.160906,0.0655991,0.0750487,0.1093796,8.501229,0.0261628,122.1276,24.63741,0.791852,0.0736916,0.0796377,0.081788,0.9149561,-0.2752738,0.4725289,0.5885866,-1.022212,-0.157088,0,0.03929061,0,0,0.00792439,-1.172662,0.0394119,0,0,0,0,-34.16397,-7.834401,0,0,0,0,0,-4.443702,-3.898363,-11.02619,-3.145272,-24.42712,0,0.03929061,0,0,0,0.0158468,0.0394119,0,0,0,0.0392754,0,0.07834285,0,0,0,0,0,0.3932472,0.5906615,0.9417385,-0.9042658,-1.335245,0,0.03929061,0,-0.0393358,-0.6101718,0.00792334,0.0394119,0,0,-0.0393512,0.0392754,-34.20337,-7.834401,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.6406249,1,FALSE
2,58,23,1,A_23,TRUE,64154,0.2545,9.406773,18.74172,17.49485,22.23923,39.22251,8.450397,0.382586,2.486143,5.704863,1.687438,1.1032,0.0845571,0.0723404,0.0862991,7.868479,0.1011748,87.39524,16.3274,0.7835233,0.0579082,0.1236234,0.050494,0.9399232,9.564027,19.48831,17.65286,22.39663,38.35855,8.410954,0.382586,2.486143,5.704863,1.687438,2.219071,0.0845571,0.1118512,0.0862991,7.868479,0.1011748,121.4771,23.9055,0.7835233,0.0579082,0.1236234,0.0899495,0.9399232,15.69698,25.22528,23.10429,34.75225,56.46248,8.410954,0.382586,2.486143,5.744383,1.679522,1.087372,0.0450628,0.1118512,0.0862991,7.868479,0.1011748,87.39524,16.2096,0.7835233,0.0579082,0.1236234,0.0899495,0.9006483,9.328145,18.78102,16.98131,21.01941,41.2646,8.410954,0.382586,2.486143,5.744383,2.296987,1.095286,0.0845571,0.0723404,0.0862991,7.868479,0.1011748,121.5165,23.9055,0.7835233,0.0579082,0.1236234,0.050494,0.9006483,-0.1572547,-0.7465929,-0.1580119,-0.1573972,0.8639619,0.03944337,0,0,0,0,-1.115871,0,-0.0395108,0,0,0,-34.08186,-7.578107,0,0,0,-0.0394555,0,-6.290208,-6.48356,-5.60944,-12.51302,-17.23997,0.03944337,0,0,-0.0395207,0.00791613,0.01582794,0.0394943,-0.0395108,0,0,0,0,0.1177955,0,0,0,-0.0394555,0.03927492,0.07862784,-0.0392944,0.5135406,1.219822,-2.042092,0.03944337,0,0,-0.0395207,-0.609549,0.00791391,0,0,0,0,0,-34.1213,-7.578107,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.6458332,1,FALSE
3,58,22,1,A_23,TRUE,64154,0.2545,11.53276,11.29862,23.32441,22.72148,41.06835,8.471203,0.3974869,2.608981,5.703515,1.705314,1.09423,0.029765,0.103904,0.0810892,7.917156,0.1016304,87.85414,16.53954,0.768644,0.0616256,0.1143625,0.0889606,0.96106,12.24226,11.88848,24.22654,23.31108,38.6696,8.471203,0.3974869,2.569534,5.703515,1.689482,2.209815,0.029765,0.103904,0.0810892,7.95652,0.1016304,122.0132,24.28481,0.768644,0.0616256,0.1143625,0.0889606,0.96106,15.04082,16.29277,27.63896,29.71804,72.17356,8.471203,0.3974869,2.569534,5.703515,1.689482,1.086319,0.029765,0.103904,0.0810892,7.917156,0.1016304,87.85414,16.50002,0.768644,0.0616256,0.1143625,0.0889606,0.96106,10.82327,10.35484,22.9714,22.05327,43.939,8.471203,0.3974869,2.569534,5.703515,2.306952,1.086319,0.029765,0.103904,0.0810892,7.95652,0.1016304,122.0527,24.28481,0.768644,0.0616256,0.1143625,0.0889606,0.96106,-0.7094955,-0.5898597,-0.9021331,-0.589598,2.398755,0,0,0.03944733,0,0.01583248,-1.115585,0,0,0,-0.0393633,0,-34.15901,-7.745273,0,0,0,0,0,-3.508059,-4.994147,-4.314551,-6.996557,-31.10521,0,0,0.03944733,0,0.01583248,0.00791194,0,0,0,0,0,0,0.03951602,0,0,0,0,0,0.7094955,0.9437762,0.3530104,0.6682109,-2.870645,0,0,0.03944733,0,-0.6016373,0.00791194,0,0,0,-0.0393633,0,-34.19855,-7.745273,0,0,0,1,3,FALSE,TRUE,FALSE,3,TRUE,FALSE,FALSE,0.5,0.6979165,1,FALSE
4,58,21,1,A_23,TRUE,64154,0.2545,12.41852,14.04133,17.15795,20.73381,45.90463,8.598113,0.4927873,2.586387,5.827938,1.712501,1.157463,0.1307592,0.1129428,0.1016015,7.875717,0.0827614,87.89267,16.57006,0.867791,0.128169,0.14148,0.0549968,0.9002151,12.6148,14.2378,17.15795,21.6391,45.07815,8.598113,0.4927873,2.586387,5.827938,1.712501,2.327969,0.0913428,0.1129428,0.062142,7.875717,0.0827614,122.085,24.2466,0.867791,0.128169,0.1019616,0.0549968,0.9002151,17.36474,20.13175,22.55556,28.33031,75.77614,8.598113,0.4927873,2.586387,5.827938,1.704581,1.149555,0.0913428,0.1129428,0.1016015,7.875717,0.0827614,87.93192,16.45196,0.8282925,0.128169,0.1019616,0.0549968,0.9002151,12.14373,13.17689,17.03976,20.61573,47.5576,8.598113,0.4927873,2.586387,5.827938,2.322317,1.149555,0.0913428,0.1129428,0.1016015,7.875717,0.0827614,122.085,24.2466,0.867791,0.128169,0.1019616,0.0549968,0.9002151,-0.1962781,-0.1964653,0,-0.9052828,0.8264855,0,0,0,0,0,-1.170505,0.0394164,0,0.0394595,0,0,-34.19232,-7.676546,0,0,0.0395184,0,0,-4.946218,-6.090415,-5.397609,-7.596498,-29.8715,0,0,0,0,0.00791973,0.00790879,0.0394164,0,0,0,0,-0.0392571,0.118101,0.0394985,0,0.0395184,0,0,0.2747905,0.8644451,0.118196,0.1180805,-1.652967,0,0,0,0,-0.6098161,0.00790879,0.0394164,0,0,0,0,-34.19232,-7.676546,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.7291665,1,FALSE
5,59,24,1,A_23,TRUE,64154,0.2545,16.7068,12.42306,16.60551,23.49094,45.97563,8.792435,0.41661,2.670671,5.773696,1.747678,1.140391,0.1247174,0.0435,0.1006208,8.001682,0.0714226,89.8795,17.41047,0.8153251,0.08672,0.1482725,0.0823839,0.954233,16.66733,13.2125,17.31751,23.57011,44.75858,8.792435,0.41661,2.631299,5.773696,1.747678,2.289355,0.1247174,0.08301,0.061384,8.001682,0.0714226,124.8176,25.28859,0.8153251,0.047192,0.108725,0.0429358,0.954233,18.32483,24.3041,27.40414,26.3017,62.50393,8.792435,0.41661,2.631299,5.773696,1.739758,1.124543,0.1247174,0.0435,0.1006208,7.962411,0.0714226,89.91888,17.33169,0.8153251,0.08672,0.108725,0.0429358,0.954233,16.94358,12.69936,16.48685,24.00558,45.26896,8.792435,0.41661,2.631299,5.773696,2.357505,1.140391,0.1247174,0.08301,0.1006208,8.001682,0.0714226,124.857,25.28859,0.8153251,0.047192,0.108725,0.0429358,0.954233,0.03946386,-0.7894374,-0.711998,-0.0791755,1.217049,0,0,0.03937213,0,0,-1.148964,0,-0.03951,0.03923679,0,0,-34.93813,-7.878119,0,0.039528,0.03954751,0.0394481,0,-1.618031,-11.88104,-10.79862,-2.810761,-16.52829,0,0,0.03937213,0,0.00791985,0.01584773,0,0,0,0.03927108,0,-0.0393838,0.07878244,0,0,0.03954751,0.0394481,0,-0.236785,-0.2763029,0.1186654,-0.5146451,0.7066727,0,0,0.03937213,0,-0.6098276,0,0,-0.03951,0,0,0,-34.97752,-7.878119,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.5208333,1,FALSE
7,59,22,1,A_23,TRUE,64154,0.2545,16.44982,17.00708,17.09801,28.67229,39.11405,8.772066,0.4514748,2.585116,5.764684,1.722625,1.152982,0.105011,0.0750487,0.1487099,7.871603,0.0654382,89.89443,17.35142,0.791852,0.0736916,0.1188366,0.121082,0.9149561,16.76442,17.16458,16.98029,28.51502,39.34969,8.772066,0.4514748,2.585116,5.764684,1.722625,2.309798,0.105011,0.0750487,0.1487099,7.910955,0.0261628,124.5707,25.22499,0.791852,0.0736916,0.0796377,0.081788,0.9149561,21.56205,21.4961,28.79126,30.4415,69.35342,8.772066,0.4514748,2.585116,5.764684,1.722625,1.145059,0.0655991,0.0750487,0.1487099,7.871603,0.0654382,89.93383,17.27308,0.791852,0.0736916,0.0796377,0.081788,0.9149561,16.33185,16.18015,16.98029,28.75092,40.37075,8.772066,0.4121842,2.585116,5.764684,2.340721,1.152982,0.0655991,0.0750487,0.1487099,7.871603,0.0654382,124.6101,25.26416,0.791852,0.0736916,0.1188366,0.081788,0.9149561,-0.3145989,-0.157509,0.1177173,0.1572631,-0.2356321,0,0,0,0,0,-1.156815,0,0,0,-0.0393512,0.0392754,-34.67622,-7.87357,0,0,0.0391989,0.039294,0,-5.112225,-4.489023,-11.69325,-1.769217,-30.23936,0,0,0,0,0,0.00792334,0.0394119,0,0,0,0,-0.0394061,0.07834472,0,0,0.0391989,0.039294,0,0.1179744,0.8269269,0.1177173,-0.0786334,-1.256701,0,0.03929061,0,0,-0.6180962,0,0.0394119,0,0,0,0,-34.71563,-7.912744,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.6770833,1,FALSE
8,59,21,1,A_23,TRUE,64154,0.2545,19.48145,22.28801,19.50797,31.88476,20.57768,8.594159,0.4430872,2.574279,6.399416,1.706204,1.098474,0.0611225,0.1037954,0.0699872,8.624587,0.0701144,89.01158,16.87393,0.8651435,0.106541,0.1115072,0.0356903,0.9542364,18.6972,19.22956,18.44281,29.2538,28.54302,8.594159,0.4038284,2.574279,6.399416,1.706204,2.213941,0.0611225,0.1037954,0.0699872,8.624587,0.0308108,123.6417,24.55611,0.8651435,0.0670949,0.1115072,0.0356903,0.9149506,28.30426,23.66039,28.10814,31.72769,51.77197,8.594159,0.4038284,2.574279,6.399416,1.698289,1.082652,0.0611225,0.1037954,0.0699872,8.624587,0.0308108,89.05083,16.79554,0.8257896,0.0670949,0.1115072,0.0356903,0.9149506,18.54035,18.6806,18.91622,28.15429,29.68092,8.594159,0.4038284,2.574279,6.438716,2.323587,1.090563,0.0611225,0.1037954,0.0699872,8.624587,0.0308108,123.6417,24.51692,0.8257896,0.0670949,0.1115072,0.0356903,0.9149506,0.78425,3.05845,1.065159,2.630964,-7.965334,0,0.0392588,0,0,0,-1.115466,0,0,0,0,0.0393036,-34.63014,-7.68218,0,0.0394461,0,0,0.03928581,-8.822812,-1.372382,-8.600164,0.1570731,-31.19429,0,0.0392588,0,0,0.00791519,0.01582212,0,0,0,0,0.0393036,-0.0392646,0.07838942,0.03935391,0.0394461,0,0,0.03928581,0.9410996,3.607403,0.5917549,3.73047,-9.103239,0,0.0392588,0,-0.0393,-0.6173832,0.00791112,0,0,0,0,0.0393036,-34.63014,-7.642986,0.03935391,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.7083333,1,FALSE
1,58,20,1,A_23,TRUE,64190,0.2545,12.7105,10.8649,21.53399,17.42721,55.70912,8.782689,0.3861108,2.763057,5.796504,1.721299,1.219852,0.0600655,0.0927808,0.102406,7.994709,0.0609758,88.74477,17.32544,0.7828321,0.0729492,0.089889,0.0513807,0.9220785,13.73793,11.65565,22.20527,17.54555,53.42649,8.782689,0.3861108,2.723616,5.796504,1.721299,2.414573,0.0600655,0.0532864,0.102406,7.955482,0.0609758,123.0538,25.02113,0.7828321,0.0729492,0.089889,0.0513807,0.9220785,21.20655,15.2931,24.10063,34.23206,80.22771,8.782689,0.3861108,2.763057,5.796504,1.713376,1.196116,0.0600655,0.0532864,0.102406,7.955482,0.0609758,88.74477,17.20704,0.7828321,0.0729492,0.089889,0.0513807,0.9220785,13.81696,11.10213,21.84989,18.53175,53.07228,8.782689,0.3861108,2.723616,5.835983,2.339331,1.204028,0.0600655,0.0532864,0.102406,7.955482,0.021438,123.0538,24.98167,0.7828321,0.0729492,0.089889,0.0513807,0.9220785,-1.027429,-0.7907497,-0.671275,-0.118345,2.282631,0,0,0.03944128,0,0,-1.194721,0,0.0394944,0,0.03922731,0,-34.30907,-7.695694,0,0,0,0,0,-8.496047,-4.428199,-2.566636,-16.80485,-24.5186,0,0,0,0,0.00792346,0.02373615,0,0.0394944,0,0.03922731,0,0,0.1183953,0,0,0,0,0,-1.106462,-0.2372246,-0.3158934,-1.104545,2.636835,0,0,0.03944128,-0.0394783,-0.6180314,0.0158241,0,0.0394944,0,0.03922731,0.0395378,-34.30907,-7.65623,0,0,0,1,3,FALSE,TRUE,FALSE,3,TRUE,FALSE,FALSE,0.5,0.8020831,1,FALSE
2,58,19,1,A_23,TRUE,64190,0.2545,11.05795,20.03843,19.78603,24.36408,48.76536,8.884281,0.382586,2.800148,5.744383,1.727019,1.198168,0.0845571,0.0723404,0.0862991,7.868479,0.1011748,88.38139,17.7802,0.8230384,0.0579082,0.1236234,0.0899495,0.9006483,10.74344,21.37444,19.70702,23.97059,48.76536,8.884281,0.382586,2.800148,5.744383,1.719103,2.321953,0.0845571,0.0723404,0.0862991,7.90774,0.1011748,122.5027,25.4761,0.8230384,0.0579082,0.1236234,0.0899495,0.9006483,18.99934,30.72648,26.06702,39.23804,71.77817,8.884281,0.382586,2.800148,5.744383,1.719103,1.18234,0.0450628,0.0723404,0.0862991,7.868479,0.0616881,88.38139,17.6624,0.8230384,0.0579082,0.1236234,0.050494,0.9399232,11.17589,21.13867,19.94404,24.04929,47.97994,8.884281,0.382586,2.800148,5.744383,2.336568,1.190254,0.0845571,0.0723404,0.0862991,7.90774,0.1011748,122.5027,25.4761,0.8230384,0.0579082,0.1236234,0.050494,0.9006483,0.3145104,-1.336006,0.07900782,0.3934912,0,0,0,0,0,0.00791624,-1.123785,0,0,0,-0.0392608,0,-34.12131,-7.6959,0,0,0,0,0,-7.941388,-10.68805,-6.280992,-14.87396,-23.01281,0,0,0,0,0.00791624,0.01582794,0.0394943,0,0,0,0.0394867,0,0.1177955,0,0,0,0.0394555,-0.0392749,-0.1179408,-1.10024,-0.1580119,0.3147926,0.7854179,0,0,0,0,-0.609549,0.00791403,0,0,0,-0.0392608,0,-34.12131,-7.6959,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8229166,1,FALSE
4,58,17,1,A_23,TRUE,64190,0.2545,16.65814,20.56397,23.10714,29.78664,61.3717,9.463418,0.4138111,3.097452,5.827938,1.799617,1.331458,0.0913428,0.1129428,0.1016015,7.875717,0.0827614,89.934,18.97144,0.867791,0.128169,0.14148,0.0549968,0.9002151,16.46186,19.54235,23.10714,30.33768,62.78852,9.463418,0.4138111,3.058139,5.827938,1.799617,2.573142,0.0913428,0.1129428,0.1016015,7.91494,0.0827614,124.1656,26.88419,0.867791,0.0886928,0.14148,0.0549968,0.9002151,25.0196,31.72318,32.44461,42.69675,108.1271,9.463418,0.4138111,3.097452,5.827938,1.799617,1.31564,0.0913428,0.1129428,0.1016015,7.875717,0.0827614,89.934,18.85334,0.867791,0.0886928,0.14148,0.0549968,0.9002151,17.05069,19.07084,22.83135,29.66856,63.18209,9.463418,0.4138111,3.097452,5.827938,2.417353,1.323549,0.0913428,0.1129428,0.1016015,7.91494,0.0827614,124.1656,26.88419,0.867791,0.128169,0.14148,0.0549968,0.9002151,0.19628,1.021618,0,-0.5510412,-1.416828,0,0,0.03931276,0,0,-1.241685,0,0,0,-0.0392227,0,-34.23158,-7.912745,0,0.0394762,0,0,0,-8.361464,-11.15921,-9.337468,-12.91011,-46.75541,0,0,0,0,0,0.0158177,0,0,0,0,0,0,0.118101,0,0.0394762,0,0,0,-0.3925562,1.493134,0.2757907,0.1180805,-1.810398,0,0,0,0,-0.6177359,0.00790879,0,0,0,-0.0392227,0,-34.23158,-7.912745,0,0,0,1,3,FALSE,TRUE,FALSE,3,TRUE,FALSE,FALSE,0.5,0.6979166,1,FALSE
